PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
pmv3_0019,g711_ulaw,FILE,1,0.9021902837,0.8033548693,-0.09883541439999999,-0.09883541439999999
pmv3_0020,g711_ulaw,FILE,1,0.9232905403,0.9015617792,-0.021728761099999994,-0.021728761099999994
pmv3_0021,g711_ulaw,FILE,1,0.2692962471,0.3126706858,0.04337443870000002,0.04337443870000002
pmv3_0022,g711_ulaw,FILE,1,0.7545226954,0.6538846982,-0.1006379972000001,-0.1006379972000001
pmv3_0023,g711_ulaw,FILE,1,0.6769705693,0.5222533207,-0.15471724860000002,-0.15471724860000002
pmv3_0024,g711_ulaw,FILE,1,0.4693082237,0.6584653362,0.1891571125,0.1891571125
pmv3_0025,g711_ulaw,FILE,1,0.8042649399,0.7054245387,-0.09884040120000004,-0.09884040120000004
pmv3_0026,g711_ulaw,FILE,1,0.3414022057,0.7925809224,0.4511787167,0.4511787167
pmv3_0027,g711_ulaw,FILE,1,0.7989660722,0.546133608,-0.25283246420000005,-0.25283246420000005
pmv3_0028,g711_ulaw,FILE,1,0.5341715868,0.8877058123,0.3535342255,0.3535342255
pmv3_0029,g711_ulaw,FILE,1,0.8153443196,0.5151081269,-0.3002361927,-0.3002361927
pmv3_0030,g711_ulaw,FILE,1,0.9686935354,0.9042284767,-0.06446505870000008,-0.06446505870000008
pmv3_0031,g711_ulaw,FILE,1,0.8716641941,0.6290380112,-0.24262618289999993,-0.24262618289999993
pmv3_0032,g711_ulaw,FILE,1,0.9775137759,0.5104628318,-0.46705094410000003,-0.46705094410000003
pmv3_0033,g711_ulaw,FILE,1,0.9448701362,0.8089500729,-0.13592006330000006,-0.13592006330000006
pmv3_0034,g711_ulaw,FILE,1,0.9831672163,0.988394035,0.005226818699999969,0.005226818699999969
pmv3_0035,g711_ulaw,FILE,1,0.9995287328,0.9993255509,-0.00020318190000001568,-0.00020318190000001568
pmv3_0036,g711_ulaw,FILE,1,0.994985593,0.9984919814,0.003506388399999949,0.003506388399999949
pmv3_0037,g711_ulaw,FILE,1,0.9777905276,0.9658330973,-0.01195743029999996,-0.01195743029999996
pmv3_0038,g711_ulaw,FILE,1,0.985204076,0.9752007832,-0.010003292800000008,-0.010003292800000008
pmv3_0039,g711_ulaw,FILE,1,0.9399761281,0.7986989686,-0.14127715949999997,-0.14127715949999997
pmv3_0040,g711_ulaw,FILE,0,0.1047829667,0.5032538799,0.39847091320000005,-0.39847091320000005
pmv3_0041,g711_ulaw,FILE,0,0.5886423588,0.5941256692,0.005483310399999941,-0.005483310399999941
pmv3_0042,g711_ulaw,FILE,0,0.4712558239,0.7731184281,0.3018626042,-0.3018626042
pmv3_0043,g711_ulaw,FILE,0,0.347585517,0.3615173117,0.0139317947,-0.0139317947
pmv3_0044,g711_ulaw,FILE,0,0.6984001957,0.3501177157,-0.34828248,0.34828248
pmv3_0045,g711_ulaw,FILE,0,0.8820248754,0.6170156896,-0.2650091858,0.2650091858
pmv3_0046,g711_ulaw,FILE,0,0.7613513339,0.594400005,-0.16695132889999997,0.16695132889999997
pmv3_0047,g711_ulaw,FILE,0,0.4184184956,0.469336073,0.050917577400000025,-0.050917577400000025
pmv3_0048,g711_ulaw,FILE,0,0.2978521107,0.2722750256,-0.025577085100000008,0.025577085100000008
pmv3_0049,g711_ulaw,FILE,0,0.7280859247,0.5886603164,-0.13942560829999995,0.13942560829999995
pmv3_0050,g711_ulaw,FILE,1,0.7994585458,0.5897247163,-0.20973382949999997,-0.20973382949999997
pmv3_0051,g711_ulaw,FILE,1,0.9402214828,0.9616490591,0.02142757630000003,0.02142757630000003
pmv3_0052,g711_ulaw,FILE,1,0.941872391,0.541748287,-0.400124104,-0.400124104
pmv3_0053,g711_ulaw,FILE,1,0.8317447404,0.7124709128,-0.11927382760000005,-0.11927382760000005
pmv3_0054,g711_ulaw,FILE,1,0.9351348705,0.9472925805,0.012157709999999988,0.012157709999999988
pmv3_0055,g711_ulaw,FILE,1,0.8862789016,0.4945134805,-0.3917654211,-0.3917654211
pmv3_0056,g711_ulaw,FILE,1,0.9335032349,0.7395608686,-0.19394236629999995,-0.19394236629999995
pmv3_0057,g711_ulaw,FILE,1,0.8463761459,0.7739390816,-0.07243706429999996,-0.07243706429999996
pmv3_0058,g711_ulaw,FILE,1,0.5055340227,0.5422872645,0.03675324179999995,0.03675324179999995
pmv3_0059,g711_ulaw,FILE,1,0.9147315572,0.8371193009,-0.07761225630000002,-0.07761225630000002
pmv3_0060,g711_ulaw,FILE,1,0.7623107938,0.5142367459,-0.24807404789999998,-0.24807404789999998
pmv3_0061,g711_ulaw,FILE,1,0.9094290841,0.9179239732,0.008494889099999958,0.008494889099999958
pmv3_0062,g711_ulaw,FILE,1,0.9609124295,0.9760329304,0.015120500900000056,0.015120500900000056
pmv3_0063,g711_ulaw,FILE,1,0.9673523507,0.9758241969,0.008471846199999966,0.008471846199999966
pmv3_0064,g711_ulaw,FILE,1,0.9249000407,0.9026406045,-0.022259436199999927,-0.022259436199999927
pmv3_0065,g711_ulaw,FILE,1,0.9517674,0.9379372743,-0.013830125700000084,-0.013830125700000084
pmv3_0066,g711_ulaw,FILE,1,0.8730068269,0.7801337915,-0.09287303540000003,-0.09287303540000003
pmv3_0067,g711_ulaw,FILE,1,0.9886733896,0.9842011409,-0.004472248699999959,-0.004472248699999959
pmv3_0068,g711_ulaw,FILE,1,0.930752577,0.7606148575,-0.1701377195,-0.1701377195
pmv3_0069,g711_ulaw,FILE,1,0.9902009568,0.9752894313,-0.014911525499999967,-0.014911525499999967
pmv3_0070,g711_ulaw,FILE,1,0.8744835323,0.855395401,-0.019088131299999977,-0.019088131299999977
pmv3_0071,g711_ulaw,FILE,1,0.9701769074,0.8726445311,-0.0975323763,-0.0975323763
pmv3_0072,g711_ulaw,FILE,1,0.9724382205,0.5152104117,-0.4572278087999999,-0.4572278087999999
pmv3_0073,g711_ulaw,FILE,1,0.9622095292,0.9419599909,-0.02024953829999998,-0.02024953829999998
pmv3_0074,g711_ulaw,FILE,1,0.9424993489,0.9172799252,-0.025219423699999965,-0.025219423699999965
pmv3_0075,g711_ulaw,FILE,1,0.9312375327,0.896433257,-0.0348042757,-0.0348042757
pmv3_0076,g711_ulaw,FILE,1,0.8873219636,0.6798841355,-0.2074378281,-0.2074378281
pmv3_0077,g711_ulaw,FILE,1,0.9873640387,0.9718432607,-0.015520777999999957,-0.015520777999999957
pmv3_0078,g711_ulaw,FILE,1,0.9392214359,0.9585890499,0.01936761400000009,0.01936761400000009
pmv3_0079,g711_ulaw,FILE,1,0.9764701458,0.9563036157,-0.020166530100000024,-0.020166530100000024
pmv3_0080,g711_ulaw,FILE,0,0.5551143713,0.580303495,0.025189123700000038,-0.025189123700000038
pmv3_0081,g711_ulaw,FILE,0,0.4497045932,0.4505432465,0.0008386532999999918,-0.0008386532999999918
pmv3_0082,g711_ulaw,FILE,0,0.8097904469,0.5522963918,-0.2574940551,0.2574940551
pmv3_0083,g711_ulaw,FILE,0,0.2523105154,0.4185931179,0.1662826025,-0.1662826025
pmv3_0084,g711_ulaw,FILE,0,0.7835571617,0.6623436862,-0.12121347550000006,0.12121347550000006
pmv3_0085,g711_ulaw,FILE,0,0.4123639732,0.384047676,-0.028316297200000007,0.028316297200000007
pmv3_0086,g711_ulaw,FILE,0,0.3709835346,0.1979596357,-0.1730238989,0.1730238989
pmv3_0087,g711_ulaw,FILE,0,0.6221821515,0.502758653,-0.1194234985,0.1194234985
pmv3_0088,g711_ulaw,FILE,0,0.6743404101,0.5005209523,-0.17381945779999997,0.17381945779999997
pmv3_0089,g711_ulaw,FILE,0,0.6530336764,0.4688754694,-0.18415820699999996,0.18415820699999996
pmv3_0090,g711_ulaw,FILE,1,0.9471276251,0.7624899466,-0.1846376785,-0.1846376785
pmv3_0091,g711_ulaw,FILE,1,0.9584103373,0.7703122431,-0.1880980942,-0.1880980942
pmv3_0092,g711_ulaw,FILE,1,0.979631804,0.9075334786,-0.07209832540000005,-0.07209832540000005
pmv3_0093,g711_ulaw,FILE,1,0.8774398261,0.7026728369,-0.1747669892,-0.1747669892
pmv3_0094,g711_ulaw,FILE,1,0.9542078236,0.9299731089,-0.02423471470000005,-0.02423471470000005
pmv3_0095,g711_ulaw,FILE,1,0.9059524025,0.9369425383,0.030990135799999985,0.030990135799999985
pmv3_0096,g711_ulaw,FILE,1,0.9280935479,0.7333440665,-0.19474948140000004,-0.19474948140000004
pmv3_0097,g711_ulaw,FILE,1,0.9390441431,0.7423674245,-0.1966767185999999,-0.1966767185999999
pmv3_0098,g711_ulaw,FILE,1,0.9043485478,0.6125495515,-0.29179899629999995,-0.29179899629999995
pmv3_0099,g711_ulaw,FILE,1,0.9522144645,0.8442971825,-0.10791728200000006,-0.10791728200000006
pmv3_0100,g711_ulaw,FILE,1,0.8823608733,0.893627123,0.011266249700000008,0.011266249700000008
pmv3_0101,g711_ulaw,FILE,1,0.9844301308,0.9756141917,-0.008815939100000003,-0.008815939100000003
pmv3_0102,g711_ulaw,FILE,1,0.9870984193,0.9880564951,0.0009580758000000689,0.0009580758000000689
pmv3_0103,g711_ulaw,FILE,1,0.9625134158,0.9553517352,-0.007161680599999998,-0.007161680599999998
pmv3_0104,g711_ulaw,FILE,1,0.9566140835,0.8797460366,-0.07686804690000004,-0.07686804690000004
pmv3_0105,g711_ulaw,FILE,1,0.8356356635,0.8147047368,-0.020930926699999963,-0.020930926699999963
pmv3_0106,g711_ulaw,FILE,1,0.9864257134,0.9856484113,-0.0007773020999999325,-0.0007773020999999325
pmv3_0107,g711_ulaw,FILE,1,0.803075656,0.788270856,-0.014804799999999951,-0.014804799999999951
pmv3_0108,g711_ulaw,FILE,1,0.9905718638,0.9875525149,-0.0030193488999999962,-0.0030193488999999962
pmv3_0109,g711_ulaw,FILE,1,0.9724284917,0.9647066103,-0.007721881399999964,-0.007721881399999964
pmv3_0110,g711_ulaw,FILE,1,0.9924241027,0.9893296774,-0.0030944253000000366,-0.0030944253000000366
pmv3_0111,g711_ulaw,FILE,1,0.9746458753,0.4819625515,-0.4926833238,-0.4926833238
pmv3_0112,g711_ulaw,FILE,1,0.9879669359,0.8078839985,-0.18008293739999992,-0.18008293739999992
pmv3_0113,g711_ulaw,FILE,1,0.9865702911,0.9859359903,-0.0006343008000000427,-0.0006343008000000427
pmv3_0114,g711_ulaw,FILE,1,0.9968056238,0.9907673326,-0.00603829119999999,-0.00603829119999999
pmv3_0115,g711_ulaw,FILE,1,0.97974586,0.9686486598,-0.011097200199999935,-0.011097200199999935
pmv3_0116,g711_ulaw,FILE,1,0.9789487214,0.9356512206,-0.043297500799999944,-0.043297500799999944
pmv3_0117,g711_ulaw,FILE,1,0.9039856322,0.681991145,-0.22199448720000003,-0.22199448720000003
pmv3_0118,g711_ulaw,FILE,1,0.9346032792,0.8896780092,-0.04492527000000002,-0.04492527000000002
pmv3_0119,g711_ulaw,FILE,1,0.9116147522,0.7398924666,-0.17172228560000002,-0.17172228560000002
pmv3_0000,g711_ulaw,VOICE,0,0.4071895905,0.3621048395,-0.04508475099999998,0.04508475099999998
pmv3_0001,g711_ulaw,VOICE,0,0.7310361615,0.574039251,-0.15699691049999998,0.15699691049999998
pmv3_0002,g711_ulaw,VOICE,0,0.1955695485,0.4645411984,0.2689716499,-0.2689716499
pmv3_0003,g711_ulaw,VOICE,0,0.3094193772,0.1720334887,-0.13738588850000003,0.13738588850000003
pmv3_0004,g711_ulaw,VOICE,0,0.7893492351,0.9615929962,0.17224376110000006,-0.17224376110000006
pmv3_0005,g711_ulaw,VOICE,0,0.4277467624,0.4898672233,0.06212046090000001,-0.06212046090000001
pmv3_0006,g711_ulaw,VOICE,0,0.5488078007,0.1381742841,-0.4106335166,0.4106335166
pmv3_0007,g711_ulaw,VOICE,0,0.5697043846,0.6165536679,0.046849283300000044,-0.046849283300000044
pmv3_0008,g711_ulaw,VOICE,0,0.5017070551,0.5511899579,0.049482902800000006,-0.049482902800000006
pmv3_0009,g711_ulaw,VOICE,0,0.2184337214,0.0504917095,-0.1679420119,0.1679420119
pmv3_0010,g711_ulaw,VOICE,0,0.9450450425,0.175997596,-0.7690474465,0.7690474465
pmv3_0011,g711_ulaw,VOICE,0,0.6660923721,0.3623095011,-0.30378287100000007,0.30378287100000007
pmv3_0012,g711_ulaw,VOICE,0,0.4085041856,0.5736014671,0.16509728150000003,-0.16509728150000003
pmv3_0013,g711_ulaw,VOICE,0,0.2041258493,0.2799478491,0.07582199979999998,-0.07582199979999998
pmv3_0014,g711_ulaw,VOICE,0,0.4599630601,0.6987120859,0.23874902580000001,-0.23874902580000001
pmv3_0015,g711_ulaw,VOICE,0,0.8866167122,0.8562166973,-0.030400014899999994,0.030400014899999994
pmv3_0016,g711_ulaw,VOICE,0,0.0449276973,0.2982799539,0.2533522566,-0.2533522566
pmv3_0017,g711_ulaw,VOICE,0,0.6021630903,0.5453095979,-0.05685349240000004,0.05685349240000004
pmv3_0018,g711_ulaw,VOICE,0,0.5103824265,0.3325901988,-0.17779222769999997,0.17779222769999997
pmv3_0019,g711_ulaw,VOICE,0,0.1359064745,0.1001168789,-0.035789595600000015,0.035789595600000015
pmv3_0020,g711_ulaw,VOICE,1,0.856143497,0.8105158261,-0.045627670900000084,-0.045627670900000084
pmv3_0021,g711_ulaw,VOICE,1,0.1359013247,0.2178029768,0.0819016521,0.0819016521
pmv3_0022,g711_ulaw,VOICE,1,0.7927369582,0.7810132252,-0.011723732999999958,-0.011723732999999958
pmv3_0023,g711_ulaw,VOICE,1,0.9306808638,0.8387956836,-0.09188518020000003,-0.09188518020000003
pmv3_0024,g711_ulaw,VOICE,1,0.7269004358,0.8407292965,0.11382886069999998,0.11382886069999998
pmv3_0025,g711_ulaw,VOICE,1,0.650202035,0.570124513,-0.08007752199999996,-0.08007752199999996
pmv3_0026,g711_ulaw,VOICE,1,0.8514781375,0.8342774261,-0.017200711400000013,-0.017200711400000013
pmv3_0027,g711_ulaw,VOICE,1,0.8107023926,0.7984388344,-0.012263558200000024,-0.012263558200000024
pmv3_0028,g711_ulaw,VOICE,1,0.9115604121,0.8370067394,-0.07455367270000002,-0.07455367270000002
pmv3_0029,g711_ulaw,VOICE,1,0.9270857086,0.7785856928,-0.14850001579999994,-0.14850001579999994
pmv3_0030,g711_ulaw,VOICE,1,0.8702197624,0.8568362809,-0.013383481500000016,-0.013383481500000016
pmv3_0031,g711_ulaw,VOICE,1,0.6923999394,0.7383408958,0.045940956399999955,0.045940956399999955
pmv3_0032,g711_ulaw,VOICE,1,0.9125530525,0.8049360659,-0.10761698659999996,-0.10761698659999996
pmv3_0033,g711_ulaw,VOICE,1,0.8880721137,0.9011312463,0.013059132599999912,0.013059132599999912
pmv3_0034,g711_ulaw,VOICE,1,0.8668037856,0.8778183791,0.011014593500000003,0.011014593500000003
pmv3_0035,g711_ulaw,VOICE,1,0.9911593974,0.989542712,-0.0016166854000000397,-0.0016166854000000397
pmv3_0036,g711_ulaw,VOICE,1,0.9946849861,0.9837274769,-0.010957509200000048,-0.010957509200000048
pmv3_0037,g711_ulaw,VOICE,1,0.6987891458,0.8229835568,0.12419441100000006,0.12419441100000006
pmv3_0038,g711_ulaw,VOICE,1,0.842137554,0.753848528,-0.08828902599999999,-0.08828902599999999
pmv3_0039,g711_ulaw,VOICE,1,0.8079195374,0.7995664094,-0.008353127999999987,-0.008353127999999987
pmv3_0040,g711_ulaw,VOICE,0,0.2197730627,0.4737691777,0.25399611499999997,-0.25399611499999997
pmv3_0041,g711_ulaw,VOICE,0,0.7729507097,0.7301446463,-0.04280606340000004,0.04280606340000004
pmv3_0042,g711_ulaw,VOICE,0,0.6733878204,0.5487107867,-0.12467703370000005,0.12467703370000005
pmv3_0043,g711_ulaw,VOICE,0,0.0520413965,0.2972566598,0.24521526329999999,-0.24521526329999999
pmv3_0044,g711_ulaw,VOICE,0,0.6526625252,0.2911108551,-0.3615516701,0.3615516701
pmv3_0045,g711_ulaw,VOICE,0,0.6887471984,0.4738998661,-0.21484733229999997,0.21484733229999997
pmv3_0046,g711_ulaw,VOICE,0,0.3533686495,0.3151190776,-0.0382495719,0.0382495719
pmv3_0047,g711_ulaw,VOICE,0,0.1100714621,0.3254603865,0.21538892439999996,-0.21538892439999996
pmv3_0048,g711_ulaw,VOICE,0,0.1622863357,0.3190766235,0.15679028779999998,-0.15679028779999998
pmv3_0049,g711_ulaw,VOICE,0,0.6798953543,0.6163202293,-0.06357512500000007,0.06357512500000007
pmv3_0050,g711_ulaw,VOICE,0,0.4838572072,0.4688332817,-0.01502392549999998,0.01502392549999998
pmv3_0051,g711_ulaw,VOICE,0,0.4651406208,0.5319243753,0.06678375450000001,-0.06678375450000001
pmv3_0052,g711_ulaw,VOICE,0,0.8788446316,0.6459851318,-0.2328594998000001,0.2328594998000001
pmv3_0053,g711_ulaw,VOICE,0,0.1942332411,0.2180281788,0.02379493769999999,-0.02379493769999999
pmv3_0054,g711_ulaw,VOICE,0,0.5969658621,0.5915058371,-0.0054600249999999795,0.0054600249999999795
pmv3_0055,g711_ulaw,VOICE,0,0.4577410903,0.1448868432,-0.3128542471,0.3128542471
pmv3_0056,g711_ulaw,VOICE,0,0.7091398459,0.6032667993,-0.10587304659999996,0.10587304659999996
pmv3_0057,g711_ulaw,VOICE,0,0.7082390277,0.6563472358,-0.05189179190000004,0.05189179190000004
pmv3_0058,g711_ulaw,VOICE,0,0.2830383354,0.3278196415,0.04478130609999997,-0.04478130609999997
pmv3_0059,g711_ulaw,VOICE,0,0.7502960484,0.5313878567,-0.21890819169999998,0.21890819169999998
pmv3_0060,g711_ulaw,VOICE,1,0.8268267667,0.7603945364,-0.0664322303,-0.0664322303
pmv3_0061,g711_ulaw,VOICE,1,0.7756704543,0.8133409526,0.03767049829999991,0.03767049829999991
pmv3_0062,g711_ulaw,VOICE,1,0.95098078,0.9388357586,-0.012145021399999956,-0.012145021399999956
pmv3_0063,g711_ulaw,VOICE,1,0.9331957612,0.9263139904,-0.0068817708000000755,-0.0068817708000000755
pmv3_0064,g711_ulaw,VOICE,1,0.8192284765,0.8330998048,0.013871328300000041,0.013871328300000041
pmv3_0065,g711_ulaw,VOICE,1,0.8905334299,0.7663724021,-0.12416102779999993,-0.12416102779999993
pmv3_0066,g711_ulaw,VOICE,1,0.8912963546,0.7886537771,-0.10264257750000005,-0.10264257750000005
pmv3_0067,g711_ulaw,VOICE,1,0.9014732349,0.8493685971,-0.052104637799999964,-0.052104637799999964
pmv3_0068,g711_ulaw,VOICE,1,0.7183452886,0.667457899,-0.050887389600000055,-0.050887389600000055
pmv3_0069,g711_ulaw,VOICE,1,0.9584611186,0.8830659396,-0.07539517900000003,-0.07539517900000003
pmv3_0070,g711_ulaw,VOICE,1,0.7249363377,0.7315951964,0.006658858700000048,0.006658858700000048
pmv3_0071,g711_ulaw,VOICE,1,0.8808991107,0.809770985,-0.07112812570000004,-0.07112812570000004
pmv3_0072,g711_ulaw,VOICE,1,0.8684461394,0.3938880984,-0.47455804100000004,-0.47455804100000004
pmv3_0073,g711_ulaw,VOICE,1,0.7406751339,0.6500283026,-0.09064683129999995,-0.09064683129999995
pmv3_0074,g711_ulaw,VOICE,1,0.8960021002,0.8348496979,-0.061152402300000075,-0.061152402300000075
pmv3_0075,g711_ulaw,VOICE,1,0.9113020323,0.9381378345,0.026835802200000036,0.026835802200000036
pmv3_0076,g711_ulaw,VOICE,1,0.7879246586,0.8214594959,0.03353483729999995,0.03353483729999995
pmv3_0077,g711_ulaw,VOICE,1,0.9452201683,0.8973912694,-0.04782889889999997,-0.04782889889999997
pmv3_0078,g711_ulaw,VOICE,1,0.7831079384,0.8183486426,0.03524070419999992,0.03524070419999992
pmv3_0079,g711_ulaw,VOICE,1,0.8484909299,0.7683151034,-0.08017582649999999,-0.08017582649999999
pmv3_0080,g711_ulaw,VOICE,0,0.4389979989,0.5997471003,0.16074910139999998,-0.16074910139999998
pmv3_0081,g711_ulaw,VOICE,0,0.4865919009,0.4672830311,-0.01930886979999996,0.01930886979999996
pmv3_0082,g711_ulaw,VOICE,0,0.5760943786,0.503795511,-0.07229886760000004,0.07229886760000004
pmv3_0083,g711_ulaw,VOICE,0,0.2044526448,0.1776455727,-0.026807072099999996,0.026807072099999996
pmv3_0084,g711_ulaw,VOICE,0,0.5147275218,0.630301733,0.1155742112,-0.1155742112
pmv3_0085,g711_ulaw,VOICE,0,0.2346229499,0.132206957,-0.10241599289999997,0.10241599289999997
pmv3_0086,g711_ulaw,VOICE,0,0.1722459019,0.4233154561,0.2510695542,-0.2510695542
pmv3_0087,g711_ulaw,VOICE,0,0.506871715,0.5313724115,0.024500696500000085,-0.024500696500000085
pmv3_0088,g711_ulaw,VOICE,0,0.5317315375,0.3695435654,-0.16218797210000002,0.16218797210000002
pmv3_0089,g711_ulaw,VOICE,0,0.3451441191,0.2488946365,-0.09624948259999999,0.09624948259999999
pmv3_0090,g711_ulaw,VOICE,0,0.7110927953,0.5399728166,-0.17111997870000006,0.17111997870000006
pmv3_0091,g711_ulaw,VOICE,0,0.6491235231,0.4784244529,-0.17069907019999997,0.17069907019999997
pmv3_0092,g711_ulaw,VOICE,0,0.7054301395,0.664186304,-0.04124383549999999,0.04124383549999999
pmv3_0093,g711_ulaw,VOICE,0,0.4950079194,0.3147414809,-0.18026643850000001,0.18026643850000001
pmv3_0094,g711_ulaw,VOICE,0,0.2093269021,0.2998294873,0.09050258519999999,-0.09050258519999999
pmv3_0095,g711_ulaw,VOICE,0,0.5425275436,0.672451463,0.12992391940000003,-0.12992391940000003
pmv3_0096,g711_ulaw,VOICE,0,0.3537509012,0.5779560954,0.2242051942,-0.2242051942
pmv3_0097,g711_ulaw,VOICE,0,0.7120560654,0.527694339,-0.18436172640000004,0.18436172640000004
pmv3_0098,g711_ulaw,VOICE,0,0.3078960354,0.4773068673,0.1694108319,-0.1694108319
pmv3_0099,g711_ulaw,VOICE,0,0.6314996936,0.7040422412,0.0725425476,-0.0725425476
pmv3_0100,g711_ulaw,VOICE,1,0.9051283488,0.8736855877,-0.031442761099999994,-0.031442761099999994
pmv3_0101,g711_ulaw,VOICE,1,0.8863915575,0.8612836564,-0.02510790109999994,-0.02510790109999994
pmv3_0102,g711_ulaw,VOICE,1,0.884354601,0.8910499467,0.006695345700000077,0.006695345700000077
pmv3_0103,g711_ulaw,VOICE,1,0.9154612751,0.8356617949,-0.07979948019999994,-0.07979948019999994
pmv3_0104,g711_ulaw,VOICE,1,0.8193720805,0.7438893511,-0.0754827294,-0.0754827294
pmv3_0105,g711_ulaw,VOICE,1,0.7870407071,0.7256258933,-0.06141481379999991,-0.06141481379999991
pmv3_0106,g711_ulaw,VOICE,1,0.9277669392,0.9134386602,-0.014328279,-0.014328279
pmv3_0107,g711_ulaw,VOICE,1,0.6851897071,0.6429740765,-0.0422156306,-0.0422156306
pmv3_0108,g711_ulaw,VOICE,1,0.938026387,0.8935222127,-0.04450417429999998,-0.04450417429999998
pmv3_0109,g711_ulaw,VOICE,1,0.850104014,0.8534536042,0.00334959020000003,0.00334959020000003
pmv3_0110,g711_ulaw,VOICE,1,0.900352682,0.8876146259,-0.012738056100000006,-0.012738056100000006
pmv3_0111,g711_ulaw,VOICE,1,0.8632244967,0.7821872189,-0.08103727780000003,-0.08103727780000003
pmv3_0112,g711_ulaw,VOICE,1,0.8738352583,0.7631129563,-0.110722302,-0.110722302
pmv3_0113,g711_ulaw,VOICE,1,0.82040585,0.7191562129,-0.10124963710000001,-0.10124963710000001
pmv3_0114,g711_ulaw,VOICE,1,0.9494864402,0.9095903522,-0.039896087999999996,-0.039896087999999996
pmv3_0115,g711_ulaw,VOICE,1,0.8977151119,0.8571098697,-0.04060524219999995,-0.04060524219999995
pmv3_0116,g711_ulaw,VOICE,1,0.8325626604,0.7715586192,-0.061004041200000025,-0.061004041200000025
pmv3_0117,g711_ulaw,VOICE,1,0.7954376592,0.6855326817,-0.10990497749999995,-0.10990497749999995
pmv3_0118,g711_ulaw,VOICE,1,0.8657334283,0.724567949,-0.1411654793,-0.1411654793
pmv3_0119,g711_ulaw,VOICE,1,0.7801434175,0.7457965746,-0.03434684290000001,-0.03434684290000001
pmv3_0000,g711_ulaw,MUSIC,0,0.0035461398,0.0075432366,0.003997096800000001,-0.003997096800000001
pmv3_0001,g711_ulaw,MUSIC,0,0.0036005702,0.0009025208,-0.0026980494000000002,0.0026980494000000002
pmv3_0002,g711_ulaw,MUSIC,0,0.054323984,0.0044495782,-0.0498744058,0.0498744058
pmv3_0003,g711_ulaw,MUSIC,0,0.1007773402,0.0594665515,-0.0413107887,0.0413107887
pmv3_0004,g711_ulaw,MUSIC,0,0.1544570824,0.0152148178,-0.1392422646,0.1392422646
pmv3_0005,g711_ulaw,MUSIC,0,0.1214983783,0.0181265839,-0.1033717944,0.1033717944
pmv3_0006,g711_ulaw,MUSIC,0,0.0049789896,0.0357199507,0.030740961100000002,-0.030740961100000002
pmv3_0007,g711_ulaw,MUSIC,0,0.2830343414,0.288867033,0.005832691599999995,-0.005832691599999995
pmv3_0008,g711_ulaw,MUSIC,0,0.0122314013,0.0098288486,-0.0024025526999999994,0.0024025526999999994
pmv3_0009,g711_ulaw,MUSIC,0,0.0515628241,0.0167036346,-0.0348591895,0.0348591895
pmv3_0010,g711_ulaw,MUSIC,1,0.7848175099,0.117189627,-0.6676278829,-0.6676278829
pmv3_0011,g711_ulaw,MUSIC,1,0.7047339485,0.042053958,-0.6626799905,-0.6626799905
